song_id,annotator,chorus_start,chorus_end,chorus_duration,SONG_TITLE,ARTIST,CLASS,GENRE,Genre_itunes,Album,file_path
1013,1,189.685600907,234.479637188,44.79403628099999,Those_Get_Me_Outta_Here_Blues,Blue_Sky_Red,Live_Music_Archive,,,,../data/audio_files/processed/1013.mp3
1013,1,292.192040816,344.382086167,52.19004535100004,Those_Get_Me_Outta_Here_Blues,Blue_Sky_Red,Live_Music_Archive,,,,../data/audio_files/processed/1013.mp3
1014,1,108.07941043,138.306371882,30.226961452000012,22xs,Blues_and_Lasers,Live_Music_Archive,,,,../data/audio_files/processed/1014.mp3
1014,1,209.70941043,239.633945578,29.924535148000018,22xs,Blues_and_Lasers,Live_Music_Archive,,,,../data/audio_files/processed/1014.mp3
1016,2,42.13,60.4364375,18.306437499999994,Lazy_Days,Bonjour__Ganesh_,Live_Music_Archive,,,,../data/audio_files/processed/1016.mp3
1016,1,42.1930625,65.668625,23.475562500000002,Lazy_Days,Bonjour__Ganesh_,Live_Music_Archive,,,,../data/audio_files/processed/1016.mp3
1016,2,86.0484375,104.557041666,18.508604165999998,Lazy_Days,Bonjour__Ganesh_,Live_Music_Archive,,,,../data/audio_files/processed/1016.mp3
1016,1,86.20875,109.729354166,23.520604166,Lazy_Days,Bonjour__Ganesh_,Live_Music_Archive,,,,../data/audio_files/processed/1016.mp3
1016,2,155.574979166,173.946875,18.371895834000014,Lazy_Days,Bonjour__Ganesh_,Live_Music_Archive,,,,../data/audio_files/processed/1016.mp3
1016,1,155.840125,179.1408125,23.30068750000001,Lazy_Days,Bonjour__Ganesh_,Live_Music_Archive,,,,../data/audio_files/processed/1016.mp3
1016,1,279.43975,325.173375,45.73362500000002,Lazy_Days,Bonjour__Ganesh_,Live_Music_Archive,,,,../data/audio_files/processed/1016.mp3
1016,2,279.439833333,297.673104166,18.23327083299995,Lazy_Days,Bonjour__Ganesh_,Live_Music_Archive,,,,../data/audio_files/processed/1016.mp3
1018,1,61.564081632,97.037959183,35.473877551,Not,Box_O_Laffs,Live_Music_Archive,,,,../data/audio_files/processed/1018.mp3
1018,1,131.271201814,166.497278911,35.226077097,Not,Box_O_Laffs,Live_Music_Archive,,,,../data/audio_files/processed/1018.mp3
1018,1,200.39371882,239.996734693,39.603015873000004,Not,Box_O_Laffs,Live_Music_Archive,,,,../data/audio_files/processed/1018.mp3
1020,1,71.141201814,84.725306122,13.584104308000008,Samba_,Brave_Combo,Live_Music_Archive,,,,../data/audio_files/processed/1020.mp3
1020,1,98.480430839,112.244807256,13.764376417000008,Samba_,Brave_Combo,Live_Music_Archive,,,,../data/audio_files/processed/1020.mp3
1021,1,21.225873015,36.840566893,15.614693878,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,2,21.498072562,31.696371882,10.19829932,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,2,36.81430839,41.949138321,5.134829930999999,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,1,46.984580498,62.396780045,15.412199547,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,2,47.039274376,57.237256235,10.197981858999995,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,2,62.429160997,67.500907029,5.071746032000007,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,2,72.662380952,82.989501133,10.327120180999998,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,1,72.73063492,88.202154195,15.471519275000006,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,2,88.189160997,93.389342403,5.200181405999999,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,2,98.597006802,108.989070294,10.392063492000005,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,1,504.860272108,520.729070294,15.868798186000049,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,2,504.960408163,515.316507936,10.356099772999983,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,2,520.540997732,525.672607709,5.1316099769999255,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,1,530.658594104,546.272471655,15.613877550999973,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,2,530.804217687,541.229977324,10.425759636999942,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,2,546.361587301,551.493197278,5.131609977000039,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,2,556.624807256,566.911247165,10.28643990899991,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,2,572.066077097,577.197687074,5.131609977000039,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,1,582.169002267,597.771519274,15.60251700699996,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,2,582.306077097,592.615736961,10.309659864000082,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,2,597.770566893,602.94861678,5.178049886999929,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,2,610.665827664,620.952267573,10.286439909000023,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1021,1,610.719365079,649.855691609,39.13632653000002,Climb_Them_Easy,Breadbox_Band,Live_Music_Archive,,,,../data/audio_files/processed/1021.mp3
1022,2,21.892902494,43.770136054,21.877233559999997,San_Francisco,Brett_Dennen,Live_Music_Archive,,,,../data/audio_files/processed/1022.mp3
1022,2,69.71802721,91.549659863,21.831632653,San_Francisco,Brett_Dennen,Live_Music_Archive,,,,../data/audio_files/processed/1022.mp3
1022,2,188.389478458,213.182403628,24.79292516999999,San_Francisco,Brett_Dennen,Live_Music_Archive,,,,../data/audio_files/processed/1022.mp3
1024,1,34.219546485,48.942653061,14.723106576,Who_Makes_Your_Money,Britt_Daniel,Live_Music_Archive,,,,../data/audio_files/processed/1024.mp3
1024,1,75.923945578,90.481156462,14.557210884,Who_Makes_Your_Money,Britt_Daniel,Live_Music_Archive,,,,../data/audio_files/processed/1024.mp3
1024,1,143.93909297,159.310408163,15.371315193000015,Who_Makes_Your_Money,Britt_Daniel,Live_Music_Archive,,,,../data/audio_files/processed/1024.mp3
1026,1,75.06031746,92.90095238,17.840634920000014,evil_man,Brownfish,Live_Music_Archive,,,,../data/audio_files/processed/1026.mp3
1026,1,127.994036281,145.676371882,17.682335601000005,evil_man,Brownfish,Live_Music_Archive,,,,../data/audio_files/processed/1026.mp3
1026,1,180.65893424,215.97324263,35.31430838999998,evil_man,Brownfish,Live_Music_Archive,,,,../data/audio_files/processed/1026.mp3
1026,2,180.706054421,198.473877551,17.767823129999982,evil_man,Brownfish,Live_Music_Archive,,,,../data/audio_files/processed/1026.mp3
1027,1,75.314240362,91.762811791,16.448571428999998,Panthertown,Brushfire_Stankgrass,Live_Music_Archive,,,,../data/audio_files/processed/1027.mp3
1027,2,75.467369614,110.312993197,34.84562358299999,Panthertown,Brushfire_Stankgrass,Live_Music_Archive,,,,../data/audio_files/processed/1027.mp3
1027,1,163.28648526,179.740566893,16.454081632999987,Panthertown,Brushfire_Stankgrass,Live_Music_Archive,,,,../data/audio_files/processed/1027.mp3
1027,2,163.452154195,198.258548752,34.806394557000004,Panthertown,Brushfire_Stankgrass,Live_Music_Archive,,,,../data/audio_files/processed/1027.mp3
1034,2,43.513291666,59.2568125,15.743520834000002,Grip,Calf_Mountain_Jam,Live_Music_Archive,,,,../data/audio_files/processed/1034.mp3
1034,1,47.456507936,64.610748299,17.154240362999992,Grip,Calf_Mountain_Jam,Live_Music_Archive,,,,../data/audio_files/processed/1034.mp3
1034,2,93.786416666,109.420083333,15.633666667,Grip,Calf_Mountain_Jam,Live_Music_Archive,,,,../data/audio_files/processed/1034.mp3
1034,1,102.299886621,119.155419501,16.85553288,Grip,Calf_Mountain_Jam,Live_Music_Archive,,,,../data/audio_files/processed/1034.mp3
1034,2,352.4729375,375.729479166,23.256541665999976,Grip,Calf_Mountain_Jam,Live_Music_Archive,,,,../data/audio_files/processed/1034.mp3
1034,1,383.773537414,405.413650793,21.640113379000013,Grip,Calf_Mountain_Jam,Live_Music_Archive,,,,../data/audio_files/processed/1034.mp3
1035,2,42.713990929,49.637528344,6.9235374150000055,Wild__Wild_West,Calvin_Russell,Live_Music_Archive,,,,../data/audio_files/processed/1035.mp3
1035,2,76.35185941,83.188866213,6.837006802999994,Wild__Wild_West,Calvin_Russell,Live_Music_Archive,,,,../data/audio_files/processed/1035.mp3
1035,2,149.259750566,156.014897959,6.755147392999987,Wild__Wild_West,Calvin_Russell,Live_Music_Archive,,,,../data/audio_files/processed/1035.mp3
1036,2,44.294603174,57.788798185,13.494195010999995,take_the_skinheads_bowling,Camper_Van_Beethoven,Live_Music_Archive,,,,../data/audio_files/processed/1036.mp3
1036,1,84.658866213,98.05877551,13.399909297000008,take_the_skinheads_bowling,Camper_Van_Beethoven,Live_Music_Archive,,,,../data/audio_files/processed/1036.mp3
1036,2,124.914875283,149.259070294,24.344195010999996,take_the_skinheads_bowling,Camper_Van_Beethoven,Live_Music_Archive,,,,../data/audio_files/processed/1036.mp3
1037,1,118.675827664,137.382857142,18.70702947800001,Salt_Lick,Captain_Soularcat,Live_Music_Archive,,,,../data/audio_files/processed/1037.mp3
1037,1,206.17462585,224.539909297,18.365283446999996,Salt_Lick,Captain_Soularcat,Live_Music_Archive,,,,../data/audio_files/processed/1037.mp3
1037,1,492.6192517,510.80185941,18.182607710000013,Salt_Lick,Captain_Soularcat,Live_Music_Archive,,,,../data/audio_files/processed/1037.mp3
1037,2,492.693310657,538.517188208,45.82387755100001,Salt_Lick,Captain_Soularcat,Live_Music_Archive,,,,../data/audio_files/processed/1037.mp3
1043,1,148.192448979,164.47292517,16.28047619099999,cg2008101008flac,Central_Garage,Live_Music_Archive,,,,../data/audio_files/processed/1043.mp3
1043,2,197.489274376,213.95292517,16.46365079399999,cg2008101008flac,Central_Garage,Live_Music_Archive,,,,../data/audio_files/processed/1043.mp3
1043,2,247.38510204,263.977301587,16.592199547000007,cg2008101008flac,Central_Garage,Live_Music_Archive,,,,../data/audio_files/processed/1043.mp3
1043,2,297.001111111,313.817165532,16.81605442099999,cg2008101008flac,Central_Garage,Live_Music_Archive,,,,../data/audio_files/processed/1043.mp3
1045,1,71.010770975,90.266689342,19.255918367000007,Step_back,Charlotte_Martin,Live_Music_Archive,,,,../data/audio_files/processed/1045.mp3
1045,1,142.712267573,162.064013605,19.351746032000023,Step_back,Charlotte_Martin,Live_Music_Archive,,,,../data/audio_files/processed/1045.mp3
1045,2,237.435056689,271.668049886,34.23299319700001,Step_back,Charlotte_Martin,Live_Music_Archive,,,,../data/audio_files/processed/1045.mp3
1046,1,60.420770975,93.236870748,32.816099773,People,Chasing_Edison,Live_Music_Archive,,,,../data/audio_files/processed/1046.mp3
1046,1,147.728707482,182.601723356,34.873015874000004,People,Chasing_Edison,Live_Music_Archive,,,,../data/audio_files/processed/1046.mp3
1047,1,41.253106575,46.265986394,5.0128798190000055,Unknown,Chatham_County_Line,Live_Music_Archive,,,,../data/audio_files/processed/1047.mp3
1047,1,66.153650793,71.235804988,5.082154195000001,Unknown,Chatham_County_Line,Live_Music_Archive,,,,../data/audio_files/processed/1047.mp3
1047,1,100.934081632,105.980340136,5.046258503999994,Unknown,Chatham_County_Line,Live_Music_Archive,,,,../data/audio_files/processed/1047.mp3
1047,1,130.534875283,135.5823356,5.047460317000002,Unknown,Chatham_County_Line,Live_Music_Archive,,,,../data/audio_files/processed/1047.mp3
1047,1,165.511836734,170.515895691,5.004058956999984,Unknown,Chatham_County_Line,Live_Music_Archive,,,,../data/audio_files/processed/1047.mp3
1050,1,132.001405895,150.690272108,18.688866212999983,Going_Up_the_Country_____,Chicago_Farmer,Live_Music_Archive,,,,../data/audio_files/processed/1050.mp3
1050,2,205.871791383,224.451337868,18.57954648500001,Going_Up_the_Country_____,Chicago_Farmer,Live_Music_Archive,,,,../data/audio_files/processed/1050.mp3
1050,2,242.861814058,273.12877551,30.266961452000032,Going_Up_the_Country_____,Chicago_Farmer,Live_Music_Archive,,,,../data/audio_files/processed/1050.mp3
1053,1,88.865011337,111.572380952,22.707369615000005,A_Womans_Voice_Will_Drug_You,Chuck_Prophet,Live_Music_Archive,,,,../data/audio_files/processed/1053.mp3
1053,1,172.518049886,195.349478458,22.831428571999993,A_Womans_Voice_Will_Drug_You,Chuck_Prophet,Live_Music_Archive,,,,../data/audio_files/processed/1053.mp3
1053,1,268.726462585,291.641292517,22.914829932000032,A_Womans_Voice_Will_Drug_You,Chuck_Prophet,Live_Music_Archive,,,,../data/audio_files/processed/1053.mp3
1054,1,28.805714285,39.110680272,10.304965987000003,You_Done_Me_Wrong,Cindy_Woolf,Live_Music_Archive,,,,../data/audio_files/processed/1054.mp3
1054,2,28.849138321,48.929818594,20.080680272999995,You_Done_Me_Wrong,Cindy_Woolf,Live_Music_Archive,,,,../data/audio_files/processed/1054.mp3
1054,2,88.892358276,108.849977324,19.957619047999998,You_Done_Me_Wrong,Cindy_Woolf,Live_Music_Archive,,,,../data/audio_files/processed/1054.mp3
1054,1,88.902131519,99.075714285,10.17358276600001,You_Done_Me_Wrong,Cindy_Woolf,Live_Music_Archive,,,,../data/audio_files/processed/1054.mp3
1054,1,128.125532879,138.158004535,10.032471656000013,You_Done_Me_Wrong,Cindy_Woolf,Live_Music_Archive,,,,../data/audio_files/processed/1054.mp3
1058,1,17.413650793,46.420975056,29.007324263000005,Me_And_You,Comfort_Station,Live_Music_Archive,,,,../data/audio_files/processed/1058.mp3
1058,2,67.129591836,81.43371882,14.304126983999993,Me_And_You,Comfort_Station,Live_Music_Archive,,,,../data/audio_files/processed/1058.mp3
1058,2,85.05877551,99.36739229,14.308616779999994,Me_And_You,Comfort_Station,Live_Music_Archive,,,,../data/audio_files/processed/1058.mp3
1058,2,104.864965986,118.999455782,14.134489795999997,Me_And_You,Comfort_Station,Live_Music_Archive,,,,../data/audio_files/processed/1058.mp3
1058,2,126.079160997,133.239319727,7.160158730000006,Me_And_You,Comfort_Station,Live_Music_Archive,,,,../data/audio_files/processed/1058.mp3
1058,1,133.109705215,147.414285714,14.304580498999997,Me_And_You,Comfort_Station,Live_Music_Archive,,,,../data/audio_files/processed/1058.mp3
1058,2,255.519523809,269.855374149,14.335850340000007,Me_And_You,Comfort_Station,Live_Music_Archive,,,,../data/audio_files/processed/1058.mp3
1058,2,273.479342403,287.863809523,14.38446712000001,Me_And_You,Comfort_Station,Live_Music_Archive,,,,../data/audio_files/processed/1058.mp3
1058,2,293.119818594,321.639387755,28.519569160999993,Me_And_You,Comfort_Station,Live_Music_Archive,,,,../data/audio_files/processed/1058.mp3
1058,1,293.145238095,335.933696145,42.788458049999974,Me_And_You,Comfort_Station,Live_Music_Archive,,,,../data/audio_files/processed/1058.mp3
1060,1,76.62585034,90.325623582,13.699773242000006,Easy_Living,Coon_Phat_Gravy,Live_Music_Archive,,,,../data/audio_files/processed/1060.mp3
1060,1,117.797823129,131.653015873,13.855192743999993,Easy_Living,Coon_Phat_Gravy,Live_Music_Archive,,,,../data/audio_files/processed/1060.mp3
1060,1,226.696417233,253.752131519,27.055714285999983,Easy_Living,Coon_Phat_Gravy,Live_Music_Archive,,,,../data/audio_files/processed/1060.mp3
1061,1,78.048412698,94.524353741,16.47594104299999,Unknown,Cope,Live_Music_Archive,,,,../data/audio_files/processed/1061.mp3
1061,1,129.187687074,145.591678004,16.403990929999992,Unknown,Cope,Live_Music_Archive,,,,../data/audio_files/processed/1061.mp3
1061,1,310.144217687,342.562494331,32.418276644,Unknown,Cope,Live_Music_Archive,,,,../data/audio_files/processed/1061.mp3
1063,1,29.008480725,50.632675736,21.624195011000005,Jesse_James,Country_Joe_McDonald,Live_Music_Archive,,,,../data/audio_files/processed/1063.mp3
1063,2,71.9892517,93.245532879,21.256281179,Jesse_James,Country_Joe_McDonald,Live_Music_Archive,,,,../data/audio_files/processed/1063.mp3
1063,2,114.331609977,135.381179138,21.049569160999994,Jesse_James,Country_Joe_McDonald,Live_Music_Archive,,,,../data/audio_files/processed/1063.mp3
1063,1,177.176938775,198.112517006,20.935578230999994,Jesse_James,Country_Joe_McDonald,Live_Music_Archive,,,,../data/audio_files/processed/1063.mp3
1063,1,239.712426303,250.037256235,10.324829932,Jesse_James,Country_Joe_McDonald,Live_Music_Archive,,,,../data/audio_files/processed/1063.mp3
1063,2,239.753492063,260.731927437,20.978435374000014,Jesse_James,Country_Joe_McDonald,Live_Music_Archive,,,,../data/audio_files/processed/1063.mp3
1064,1,61.787619047,80.052222222,18.264603174999998,Beggar_at_the_Manor,Cousin_Fungus,Live_Music_Archive,,,,../data/audio_files/processed/1064.mp3
1064,1,107.276031746,125.41201814,18.135986394,Beggar_at_the_Manor,Cousin_Fungus,Live_Music_Archive,,,,../data/audio_files/processed/1064.mp3
1064,2,187.002811791,223.272471655,36.269659864000005,Beggar_at_the_Manor,Cousin_Fungus,Live_Music_Archive,,,,../data/audio_files/processed/1064.mp3
1066,1,55.154807256,86.201496598,31.046689342000008,jack_move,DCarlo,Live_Music_Archive,,,,../data/audio_files/processed/1066.mp3
1066,2,63.957029478,86.422448979,22.465419500999992,jack_move,DCarlo,Live_Music_Archive,,,,../data/audio_files/processed/1066.mp3
1066,1,112.63786848,143.232131519,30.594263039000012,jack_move,DCarlo,Live_Music_Archive,,,,../data/audio_files/processed/1066.mp3
1066,2,120.939229024,143.461315192,22.522086168,jack_move,DCarlo,Live_Music_Archive,,,,../data/audio_files/processed/1066.mp3
1068,1,230.604603174,267.157845804,36.55324262999997,Earthgirl,Dan_Bern,Live_Music_Archive,,,,../data/audio_files/processed/1068.mp3
1068,1,334.900521541,371.60063492,36.700113379000015,Earthgirl,Dan_Bern,Live_Music_Archive,,,,../data/audio_files/processed/1068.mp3
1069,1,43.655986394,83.82047619,40.16448979599999,Dead_Flowers,Dan_Whitaker_and_The_Shinebenders,Live_Music_Archive,,,,../data/audio_files/processed/1069.mp3
1069,1,110.143333333,149.990340136,39.847006802999985,Dead_Flowers,Dan_Whitaker_and_The_Shinebenders,Live_Music_Archive,,,,../data/audio_files/processed/1069.mp3
1069,1,176.348684807,215.907959183,39.55927437599999,Dead_Flowers,Dan_Whitaker_and_The_Shinebenders,Live_Music_Archive,,,,../data/audio_files/processed/1069.mp3
1070,1,77.068684807,84.918163265,7.849478458000007,colorado_storm,Dana_Monteith_and_Iowa80,Live_Music_Archive,,,,../data/audio_files/processed/1070.mp3
1070,1,164.073492063,171.638321995,7.564829932000009,colorado_storm,Dana_Monteith_and_Iowa80,Live_Music_Archive,,,,../data/audio_files/processed/1070.mp3
1072,1,80.053854875,98.738798185,18.684943309999994,Cowgirl,Dann_Ottemiller,Live_Music_Archive,,,,../data/audio_files/processed/1072.mp3
1072,1,172.580997732,193.356190476,20.77519274400001,Cowgirl,Dann_Ottemiller,Live_Music_Archive,,,,../data/audio_files/processed/1072.mp3
1072,1,248.995827664,267.579070294,18.58324263000003,Cowgirl,Dann_Ottemiller,Live_Music_Archive,,,,../data/audio_files/processed/1072.mp3
1072,1,349.821088435,391.024036281,41.20294784600003,Cowgirl,Dann_Ottemiller,Live_Music_Archive,,,,../data/audio_files/processed/1072.mp3
1074,1,41.351995464,61.478956916,20.126961452000003,The_Ghost_of_Woodie_Guthrie,Dave_Wilson_Chatham_County_Line,Live_Music_Archive,,,,../data/audio_files/processed/1074.mp3
1074,1,81.72802721,86.774512471,5.046485261000001,The_Ghost_of_Woodie_Guthrie,Dave_Wilson_Chatham_County_Line,Live_Music_Archive,,,,../data/audio_files/processed/1074.mp3
1074,1,131.956099773,151.860770975,19.904671202000003,The_Ghost_of_Woodie_Guthrie,Dave_Wilson_Chatham_County_Line,Live_Music_Archive,,,,../data/audio_files/processed/1074.mp3
1074,1,161.830544217,181.357687074,19.527142857,The_Ghost_of_Woodie_Guthrie,Dave_Wilson_Chatham_County_Line,Live_Music_Archive,,,,../data/audio_files/processed/1074.mp3
1076,1,48.207596371,71.358730158,23.151133787,6299,DayDrug,Live_Music_Archive,,,,../data/audio_files/processed/1076.mp3
1076,1,86.709478458,109.842721088,23.133242629999998,6299,DayDrug,Live_Music_Archive,,,,../data/audio_files/processed/1076.mp3
1076,1,148.100136054,186.05802721,37.95789115600002,6299,DayDrug,Live_Music_Archive,,,,../data/audio_files/processed/1076.mp3
1076,1,193.619342403,223.968798185,30.349455782000007,6299,DayDrug,Live_Music_Archive,,,,../data/audio_files/processed/1076.mp3
1079,1,75.948321995,95.062494331,19.114172335999996,They_Love_Each_Other,Dead_Sessions,Live_Music_Archive,,,,../data/audio_files/processed/1079.mp3
1079,1,159.313968253,178.206893424,18.892925170999973,They_Love_Each_Other,Dead_Sessions,Live_Music_Archive,,,,../data/audio_files/processed/1079.mp3
1079,1,294.178412698,331.42095238,37.24253968200003,They_Love_Each_Other,Dead_Sessions,Live_Music_Archive,,,,../data/audio_files/processed/1079.mp3
1080,1,42.662721088,70.006893424,27.344172336,deadstringbros20090912d1t08flac,Deadstring_Brothers,Live_Music_Archive,,,,../data/audio_files/processed/1080.mp3
1080,1,94.311337868,121.391043083,27.079705215000004,deadstringbros20090912d1t08flac,Deadstring_Brothers,Live_Music_Archive,,,,../data/audio_files/processed/1080.mp3
1080,1,143.476099773,185.066575963,41.590476190000004,deadstringbros20090912d1t08flac,Deadstring_Brothers,Live_Music_Archive,,,,../data/audio_files/processed/1080.mp3
1084,1,1.787936507,11.586757369,9.798820862000001,Earth_Reggae,Delta_Nove,Live_Music_Archive,,,,../data/audio_files/processed/1084.mp3
1084,1,194.66,230.883514739,36.223514738999995,Earth_Reggae,Delta_Nove,Live_Music_Archive,,,,../data/audio_files/processed/1084.mp3
1084,1,249.077256235,285.463900226,36.38664399100003,Earth_Reggae,Delta_Nove,Live_Music_Archive,,,,../data/audio_files/processed/1084.mp3
1084,1,321.811609977,377.059183673,55.24757369600002,Earth_Reggae,Delta_Nove,Live_Music_Archive,,,,../data/audio_files/processed/1084.mp3
1085,1,124.342562358,145.496984126,21.154421768000006,02Straight_Rollin,Digital,Live_Music_Archive,,,,../data/audio_files/processed/1085.mp3
1085,1,168.78,183.013197278,14.233197278000006,02Straight_Rollin,Digital,Live_Music_Archive,,,,../data/audio_files/processed/1085.mp3
1085,1,214.064693877,220.244217687,6.179523810000006,02Straight_Rollin,Digital,Live_Music_Archive,,,,../data/audio_files/processed/1085.mp3
1088,1,125.563877551,162.065011337,36.50113378599998,American_Beauty,Donna_Jean_and_the_Tricksters,Live_Music_Archive,,,,../data/audio_files/processed/1088.mp3
1088,1,215.842675736,254.724875283,38.882199547,American_Beauty,Donna_Jean_and_the_Tricksters,Live_Music_Archive,,,,../data/audio_files/processed/1088.mp3
1090,1,31.424,41.576708333,10.152708333,Unknown,Dr_Jah_and_the_Love_Prophets,Live_Music_Archive,,,,../data/audio_files/processed/1090.mp3
1090,2,31.714479166,78.925895833,47.211416666999995,Unknown,Dr_Jah_and_the_Love_Prophets,Live_Music_Archive,,,,../data/audio_files/processed/1090.mp3
1090,1,55.326520833,65.390854166,10.064333333,Unknown,Dr_Jah_and_the_Love_Prophets,Live_Music_Archive,,,,../data/audio_files/processed/1090.mp3
1090,2,92.6340625,116.671145833,24.037083332999998,Unknown,Dr_Jah_and_the_Love_Prophets,Live_Music_Archive,,,,../data/audio_files/processed/1090.mp3
1090,1,92.734375,102.942791666,10.208416666000005,Unknown,Dr_Jah_and_the_Love_Prophets,Live_Music_Archive,,,,../data/audio_files/processed/1090.mp3
1092,1,39.35290625,108.064,68.71109375,Dont_Be_Afraid,EBE,Live_Music_Archive,,,,../data/audio_files/processed/1092.mp3
1092,2,39.4454375,62.489125,23.043687500000004,Dont_Be_Afraid,EBE,Live_Music_Archive,,,,../data/audio_files/processed/1092.mp3
1092,2,85.66571875,108.17753125,22.511812500000005,Dont_Be_Afraid,EBE,Live_Music_Archive,,,,../data/audio_files/processed/1092.mp3
